sample_id	tissue	sex	delta
GTEX-1EH9U-0226	Adipose - Subcutaneous	male	0.1326937016511229
GTEX-1EKGG-0126	Adipose - Subcutaneous	male	0.2377646760674546
GTEX-1EMGI-0226	Adipose - Subcutaneous	male	0.2032349803459905
GTEX-1EN7A-0226	Adipose - Subcutaneous	male	0.1034640252428266
GTEX-1EU9M-0326	Adipose - Subcutaneous	male	0.2644379916620236
GTEX-1EWIQ-0226	Adipose - Subcutaneous	female	0.4075068229802036
GTEX-1EX96-1426	Adipose - Subcutaneous	male	0.1951954970543691
GTEX-1F48J-0226	Adipose - Subcutaneous	female	0.2913464437481114
GTEX-1F52S-0226	Adipose - Subcutaneous	female	0.1927369945746297
GTEX-1F5PK-2526	Adipose - Subcutaneous	male	0.1821979851264267
GTEX-1F5PL-0126	Adipose - Subcutaneous	female	0.1603037093234939
GTEX-1F6I4-0226	Adipose - Subcutaneous	male	0.1444771920697409
GTEX-1F6IF-0626	Adipose - Subcutaneous	male	0.2478836211595216
GTEX-1F6RS-0226	Adipose - Subcutaneous	female	0.3048612358282062
GTEX-1F75A-0226	Adipose - Subcutaneous	male	0.2296804337215348
GTEX-1F75B-0226	Adipose - Subcutaneous	male	0.1550743515674681
GTEX-1F75I-0426	Adipose - Subcutaneous	male	0.1819986713625074
GTEX-1F75W-0226	Adipose - Subcutaneous	male	0.2806055681372238
GTEX-1F88E-0526	Adipose - Subcutaneous	female	0.1476701363033682
GTEX-1F88F-2626	Adipose - Subcutaneous	female	0.1774837744522743
GTEX-1FIGZ-1626	Adipose - Subcutaneous	male	0.1474750130622183
GTEX-1GF9U-2226	Adipose - Subcutaneous	female	0.1894826185373342
GTEX-1GF9V-0226	Adipose - Subcutaneous	male	0.1202913537965073
GTEX-1GF9W-0426	Adipose - Subcutaneous	male	0.138141449765805
GTEX-1GF9X-1926	Adipose - Subcutaneous	female	0.1494112049774058
GTEX-1GMR2-2526	Adipose - Subcutaneous	male	0.1376176927768479
GTEX-1GMR3-2026	Adipose - Subcutaneous	male	0.1229913498653492
GTEX-1GMR8-0226	Adipose - Subcutaneous	female	0.2317729426308771
GTEX-1GMRU-0226	Adipose - Subcutaneous	male	0.2008321060082591
GTEX-1GN1U-0226	Adipose - Subcutaneous	female	0.1417989330219361
GTEX-1GN1V-0226	Adipose - Subcutaneous	male	0.108035291970254
GTEX-1GN1W-0626	Adipose - Subcutaneous	female	0.1370373671935527
GTEX-1GN2E-0326	Adipose - Subcutaneous	male	0.1398181049076994
GTEX-1GN73-0326	Adipose - Subcutaneous	male	0.1276078141836629
GTEX-1GPI6-0226	Adipose - Subcutaneous	male	0.2059918848896733
GTEX-1GTWX-0226	Adipose - Subcutaneous	male	0.1929305862970918
GTEX-1GZ2Q-0326	Adipose - Subcutaneous	male	0.2426594580317257
GTEX-1GZ4H-1826	Adipose - Subcutaneous	female	0.224965909816453
GTEX-1GZ4I-0226	Adipose - Subcutaneous	male	0.1489922219492393
GTEX-1GZHY-0426	Adipose - Subcutaneous	female	0.1817300287247125
GTEX-1H11D-0126	Adipose - Subcutaneous	male	0.2046191564257838
GTEX-1H1CY-2626	Adipose - Subcutaneous	female	0.2296251934310376
GTEX-1H1DF-0226	Adipose - Subcutaneous	female	0.1491230617443236
GTEX-1H1DG-0226	Adipose - Subcutaneous	male	0.161264328715967
GTEX-1H1E6-2026	Adipose - Subcutaneous	male	0.1000333322515349
GTEX-1H1ZS-0526	Adipose - Subcutaneous	male	0.2191857926405769
GTEX-1H23P-0226	Adipose - Subcutaneous	male	0.1422956564232556
GTEX-1H2FU-0226	Adipose - Subcutaneous	female	0.2075140214131275
GTEX-1H3NZ-0226	Adipose - Subcutaneous	male	0.220805619093815
GTEX-1H3O1-0526	Adipose - Subcutaneous	male	0.1809791575627635
GTEX-1H3VE-0226	Adipose - Subcutaneous	male	0.1759453164527288
GTEX-1H3VY-0226	Adipose - Subcutaneous	male	0.1577174580904111
GTEX-1H4P4-0226	Adipose - Subcutaneous	male	0.1954309675765904
GTEX-1HB9E-0426	Adipose - Subcutaneous	male	0.1204576224180036
GTEX-1HBPH-0526	Adipose - Subcutaneous	female	0.1852822226209544
GTEX-1HBPI-1426	Adipose - Subcutaneous	male	0.1150180788333242
GTEX-1HBPM-0326	Adipose - Subcutaneous	female	0.2097166560080453
GTEX-1HBPN-0726	Adipose - Subcutaneous	male	0.2058413843205601
GTEX-1HC8U-2526	Adipose - Subcutaneous	female	0.1327700595916534
GTEX-1HCU6-0226	Adipose - Subcutaneous	female	0.1447989925044898
GTEX-1HCU7-0326	Adipose - Subcutaneous	male	0.1559654332546163
GTEX-1HCU8-0726	Adipose - Subcutaneous	female	0.1450045728629647
GTEX-1HCUA-2226	Adipose - Subcutaneous	female	0.2644743349960169
GTEX-1HCVE-0226	Adipose - Subcutaneous	male	0.1238795367225091
GTEX-1HFI6-0326	Adipose - Subcutaneous	male	0.1406729649797196
GTEX-1HFI7-2026	Adipose - Subcutaneous	female	0.1476963031641034
GTEX-1HGF4-2526	Adipose - Subcutaneous	male	0.1660807204551406
GTEX-1HKZK-0426	Adipose - Subcutaneous	male	0.1018177744127594
GTEX-1HR98-0226	Adipose - Subcutaneous	male	0.2678897544751283
GTEX-1HR9M-0226	Adipose - Subcutaneous	male	0.1312897981952059
GTEX-1HSEH-0226	Adipose - Subcutaneous	male	0.204328395169775
GTEX-1HSGN-0126	Adipose - Subcutaneous	female	0.3194725842754972
GTEX-1HSKV-0326	Adipose - Subcutaneous	male	0.2140581617568668
GTEX-1HSMO-0226	Adipose - Subcutaneous	male	0.1398855909330167
GTEX-1HSMP-0226	Adipose - Subcutaneous	male	0.2011083926284019
GTEX-1HSMQ-1426	Adipose - Subcutaneous	male	0.1117851390341707
GTEX-1HT8W-0226	Adipose - Subcutaneous	male	0.1319650663744705
GTEX-1HUB1-0326	Adipose - Subcutaneous	male	0.1694753541248733
GTEX-1I19N-0426	Adipose - Subcutaneous	male	0.1320575272844518
GTEX-1I1CD-0226	Adipose - Subcutaneous	female	0.246155468569205
GTEX-1I1GP-2326	Adipose - Subcutaneous	male	0.1623025429593184
GTEX-1I1GQ-0226	Adipose - Subcutaneous	male	0.1735809434872841
GTEX-1I1GR-0226	Adipose - Subcutaneous	male	0.402605717394622
GTEX-1I1GS-0226	Adipose - Subcutaneous	male	0.1666050585695651
GTEX-1I1GT-0526	Adipose - Subcutaneous	female	0.233113567448515
GTEX-1I1GU-2326	Adipose - Subcutaneous	male	0.173147272902823
GTEX-1I1GV-0426	Adipose - Subcutaneous	male	0.2152061255971686
GTEX-1I1HK-0226	Adipose - Subcutaneous	male	0.1114831754095398
GTEX-1I4MK-2026	Adipose - Subcutaneous	female	0.1656594675362124
GTEX-1I6K6-0226	Adipose - Subcutaneous	male	0.1269788683682146
GTEX-1I6K7-0226	Adipose - Subcutaneous	male	0.1538515193461087
GTEX-1ICG6-2626	Adipose - Subcutaneous	female	0.1863863084645245
GTEX-1ICLY-0226	Adipose - Subcutaneous	male	0.175939420265736
GTEX-1ICLZ-0226	Adipose - Subcutaneous	male	0.2074424925734735
GTEX-1IDFM-0226	Adipose - Subcutaneous	male	0.2367553275273827
GTEX-1IDJC-2126	Adipose - Subcutaneous	male	0.2241350698308709
GTEX-1IDJD-1226	Adipose - Subcutaneous	male	0.1709975309424479
GTEX-1IDJE-2526	Adipose - Subcutaneous	female	0.300659190497005
GTEX-1IDJH-0426	Adipose - Subcutaneous	male	0.1845004762900768
GTEX-1IDJI-0326	Adipose - Subcutaneous	female	0.3010727902327831
GTEX-1IDJU-2526	Adipose - Subcutaneous	female	0.2067210300524151
GTEX-1IDJV-0326	Adipose - Subcutaneous	male	0.1854646644557597
GTEX-1IE54-0226	Adipose - Subcutaneous	female	0.1807716002667944
GTEX-1IGQW-0226	Adipose - Subcutaneous	male	0.3002913614201912
GTEX-1IKJJ-0226	Adipose - Subcutaneous	male	0.1172060913033178
GTEX-1IKK5-0526	Adipose - Subcutaneous	male	0.0781820280984229
GTEX-1IKOE-0226	Adipose - Subcutaneous	female	0.1201491540018839
GTEX-1IKOH-0326	Adipose - Subcutaneous	female	0.1501980872741198
GTEX-1IL2U-0326	Adipose - Subcutaneous	male	0.1716933344187711
GTEX-1IL2V-0226	Adipose - Subcutaneous	male	0.1316006889839075
GTEX-1IOXB-0226	Adipose - Subcutaneous	male	0.1934237898710992
GTEX-1IY9M-0226	Adipose - Subcutaneous	male	0.1411768938412552
GTEX-1J1OQ-0326	Adipose - Subcutaneous	female	0.1516429464062621
GTEX-1J1R8-2226	Adipose - Subcutaneous	male	0.1008504518088431
GTEX-1J8EW-0226	Adipose - Subcutaneous	female	0.2058393786604929
GTEX-1J8JJ-0326	Adipose - Subcutaneous	female	0.111110579082732
GTEX-1J8Q2-0426	Adipose - Subcutaneous	male	0.1730318588256729
GTEX-1J8Q3-1526	Adipose - Subcutaneous	male	0.1967152301631246
GTEX-1J8QM-2326	Adipose - Subcutaneous	female	0.2602188351550457
GTEX-1JJ6O-0226	Adipose - Subcutaneous	male	0.1326378430031645
GTEX-1JJE9-1226	Adipose - Subcutaneous	male	0.1541891742270816
GTEX-1JJEA-0226	Adipose - Subcutaneous	male	0.1220440881973173
GTEX-1JK1U-2126	Adipose - Subcutaneous	male	0.2869480810936557
GTEX-1JKYN-1226	Adipose - Subcutaneous	male	0.1028140225786219
GTEX-1JMLX-0126	Adipose - Subcutaneous	male	0.1381216387213865
GTEX-1JMOU-1226	Adipose - Subcutaneous	female	0.1704401510459339
GTEX-1JMPY-1426	Adipose - Subcutaneous	male	0.0658539563308857
GTEX-1JMPZ-0326	Adipose - Subcutaneous	male	0.1887984430550876
GTEX-1JMQI-2026	Adipose - Subcutaneous	male	0.117759969668851
GTEX-1JMQJ-0426	Adipose - Subcutaneous	male	0.1840374229643688
GTEX-1JMQK-0126	Adipose - Subcutaneous	male	0.2680040002880662
GTEX-1JMQL-0326	Adipose - Subcutaneous	female	0.2291551745103954
GTEX-1JN1M-0126	Adipose - Subcutaneous	female	0.2119605616893248
GTEX-1JN6P-0226	Adipose - Subcutaneous	male	0.2380277629315789
GTEX-1K2DA-2126	Adipose - Subcutaneous	male	0.3759784573585374
GTEX-1K9T9-0226	Adipose - Subcutaneous	female	0.1011072358139907
GTEX-1KAFJ-2426	Adipose - Subcutaneous	male	0.1841426897414745
GTEX-1KANB-0426	Adipose - Subcutaneous	male	0.1443420697807201
GTEX-1KANC-1926	Adipose - Subcutaneous	female	0.1598198398636545
GTEX-1KD4Q-0126	Adipose - Subcutaneous	male	0.078490721119185
GTEX-1KD5A-0326	Adipose - Subcutaneous	male	0.2606051329659232
GTEX-1KWVE-1326	Adipose - Subcutaneous	male	0.1406732170296751
GTEX-1KXAM-2326	Adipose - Subcutaneous	male	0.3550392753615822
GTEX-1L5NE-2626	Adipose - Subcutaneous	male	0.1435740761500706
GTEX-1LB8K-0326	Adipose - Subcutaneous	male	0.1228571295314281
GTEX-1LC46-2126	Adipose - Subcutaneous	male	0.1633047985438535
GTEX-1LC47-0226	Adipose - Subcutaneous	male	0.1829755271195552
GTEX-1LG7Y-0426	Adipose - Subcutaneous	male	0.1349736966352804
GTEX-1LG7Z-2026	Adipose - Subcutaneous	male	0.134313571521604
GTEX-1LGRB-2426	Adipose - Subcutaneous	female	0.1224867144540659
GTEX-1LH75-2526	Adipose - Subcutaneous	female	0.1131651948071868
GTEX-1LKK1-0126	Adipose - Subcutaneous	female	0.184656875167701
GTEX-1LNCM-1326	Adipose - Subcutaneous	female	0.1216998305025296
GTEX-1LSNL-0526	Adipose - Subcutaneous	male	0.167262038758547
GTEX-1LSNM-2026	Adipose - Subcutaneous	male	0.1304572797403079
GTEX-1LSVX-0126	Adipose - Subcutaneous	male	0.1449131938193096
GTEX-1LVA9-0226	Adipose - Subcutaneous	male	0.1032217863315818
GTEX-1LVAM-0226	Adipose - Subcutaneous	female	0.1023203288973514
GTEX-1LVAN-0126	Adipose - Subcutaneous	female	0.1745072641355278
GTEX-1LVAO-0226	Adipose - Subcutaneous	male	0.2230399419885226
GTEX-1M4P7-0326	Adipose - Subcutaneous	male	0.156254631115719
GTEX-1M5QR-2126	Adipose - Subcutaneous	male	0.1000156559462653
GTEX-1MA7X-2126	Adipose - Subcutaneous	male	0.105425427845729
GTEX-1MCQQ-0326	Adipose - Subcutaneous	male	0.1230934781800967
GTEX-1MGNQ-0226	Adipose - Subcutaneous	male	0.1046120426411056
GTEX-1MJIX-2326	Adipose - Subcutaneous	male	0.1795885240080625
GTEX-1MJK2-0526	Adipose - Subcutaneous	male	0.1999527468328376
GTEX-1MUQO-0526	Adipose - Subcutaneous	male	0.1325488703786965
GTEX-1N2DV-0126	Adipose - Subcutaneous	male	0.1723379247538156
GTEX-1N2DW-0326	Adipose - Subcutaneous	male	0.2375564153961714
GTEX-1N2EE-0526	Adipose - Subcutaneous	male	0.1255063797884425
GTEX-1N2EF-0626	Adipose - Subcutaneous	male	0.2795194123866109
GTEX-1N5O9-0226	Adipose - Subcutaneous	male	0.1724282801343081
GTEX-1NHNU-1126	Adipose - Subcutaneous	male	0.0984740337239398
GTEX-1NSGN-0226	Adipose - Subcutaneous	male	0.2847175358643704
GTEX-1NV5F-0126	Adipose - Subcutaneous	female	0.0945011849008317
GTEX-1NV8Z-0226	Adipose - Subcutaneous	male	0.1703250756343426
GTEX-1O97I-0226	Adipose - Subcutaneous	male	0.1301092241471393
GTEX-1O9I2-0626	Adipose - Subcutaneous	male	0.1348969254898595
GTEX-1OFPY-2326	Adipose - Subcutaneous	male	0.2380430573243632
GTEX-1OJC4-1726	Adipose - Subcutaneous	female	0.2164367212465535
GTEX-1OKEX-2226	Adipose - Subcutaneous	male	0.1451086355024821
GTEX-1OZHM-0326	Adipose - Subcutaneous	male	0.1895738959960193
GTEX-1P4AB-0226	Adipose - Subcutaneous	male	0.2598001135711446
GTEX-1PBJJ-0226	Adipose - Subcutaneous	male	0.2817194037265887
GTEX-1PFEY-1626	Adipose - Subcutaneous	male	0.1448996730252814
GTEX-1PIIG-0326	Adipose - Subcutaneous	male	0.1978065551093168
GTEX-1POEN-0226	Adipose - Subcutaneous	female	0.1261406265053709
GTEX-1PPGY-0326	Adipose - Subcutaneous	male	0.2304773410668555
GTEX-1PPH6-0326	Adipose - Subcutaneous	female	0.2674358881566024
GTEX-1PPH7-2426	Adipose - Subcutaneous	male	0.1458519381715566
GTEX-1PWST-0326	Adipose - Subcutaneous	male	0.3150879698780999
GTEX-1QAET-1126	Adipose - Subcutaneous	male	0.207751926484611
GTEX-1QCLY-0526	Adipose - Subcutaneous	male	0.1574997332808222
GTEX-1QCLZ-0226	Adipose - Subcutaneous	female	0.2649764130335387
GTEX-1QEPI-0226	Adipose - Subcutaneous	female	0.1874158510419473
GTEX-1QL29-0226	Adipose - Subcutaneous	male	0.2308130450430867
GTEX-1QMI2-0126	Adipose - Subcutaneous	male	0.101365331932709
GTEX-1QP28-0226	Adipose - Subcutaneous	female	0.3709910501485848
GTEX-1QP29-0726	Adipose - Subcutaneous	male	0.2338381081941669
GTEX-1QP2A-0226	Adipose - Subcutaneous	male	0.2315266612223389
GTEX-1QP66-1326	Adipose - Subcutaneous	male	0.2666630607393022
GTEX-1QP67-1726	Adipose - Subcutaneous	female	0.149025640359715
GTEX-1QP6S-0126	Adipose - Subcutaneous	male	0.1524169430096408
GTEX-1QP9N-1526	Adipose - Subcutaneous	male	0.083009162086545
GTEX-1QPFJ-0126	Adipose - Subcutaneous	female	0.2675683474392891
GTEX-1QW4Y-1626	Adipose - Subcutaneous	male	0.1586261896201798
GTEX-1R46S-0526	Adipose - Subcutaneous	female	0.1986977485500393
GTEX-1R7EU-0326	Adipose - Subcutaneous	male	0.2112870420850245
GTEX-1R7EV-1926	Adipose - Subcutaneous	male	0.1069577351084856
GTEX-1R9JW-2526	Adipose - Subcutaneous	female	0.2027931740500267
GTEX-1R9K4-0226	Adipose - Subcutaneous	male	0.398027724114365
GTEX-1R9K5-0226	Adipose - Subcutaneous	male	0.2107649393085703
GTEX-1R9PN-1726	Adipose - Subcutaneous	female	0.1000031424854105
GTEX-1R9PO-2226	Adipose - Subcutaneous	female	0.2771664483839566
GTEX-1RAZQ-0626	Adipose - Subcutaneous	male	0.2357533941930959
GTEX-1RAZR-0226	Adipose - Subcutaneous	male	0.1523901884638495
GTEX-1RAZS-0226	Adipose - Subcutaneous	male	0.1521926995387754
GTEX-1RB15-2026	Adipose - Subcutaneous	male	0.4242324325297373
GTEX-1RDX4-0226	Adipose - Subcutaneous	female	0.2189377818332243
GTEX-1RMOY-2226	Adipose - Subcutaneous	male	0.2366023280338707
GTEX-1RNSC-0226	Adipose - Subcutaneous	male	0.1793041476580658
GTEX-1RQED-0326	Adipose - Subcutaneous	male	0.246510572900937
GTEX-1S3DN-2326	Adipose - Subcutaneous	male	0.1286376428835202
GTEX-1S5VW-0226	Adipose - Subcutaneous	male	0.1803928104862996
GTEX-1S82P-0226	Adipose - Subcutaneous	female	0.12941943586038
GTEX-1S82U-1626	Adipose - Subcutaneous	female	0.1728754075173826
GTEX-1S82Z-1026	Adipose - Subcutaneous	female	0.1642553225397381
GTEX-1S83E-0226	Adipose - Subcutaneous	male	0.1434094765645998
GTEX-NFK9-0326	Adipose - Subcutaneous	male	0.2627513480982569
GTEX-NL3G-0226	Adipose - Subcutaneous	female	0.2378554634011707
GTEX-NL3H-0226	Adipose - Subcutaneous	male	0.3280234328805836
GTEX-NL4W-0226	Adipose - Subcutaneous	male	0.135025422230827
GTEX-NPJ7-0526	Adipose - Subcutaneous	female	0.2560276005512306
GTEX-NPJ8-0226	Adipose - Subcutaneous	male	0.3385607541702001
GTEX-O5YU-0226	Adipose - Subcutaneous	male	0.3411766842929533
GTEX-O5YV-0226	Adipose - Subcutaneous	female	0.3368256638949425
GTEX-OHPJ-0326	Adipose - Subcutaneous	male	0.2746180744239909
GTEX-OHPK-0226	Adipose - Subcutaneous	female	0.1667844383499258
GTEX-OHPL-0226	Adipose - Subcutaneous	female	0.3754173198924013
GTEX-OHPM-0226	Adipose - Subcutaneous	male	0.1432720666804683
GTEX-OHPN-0226	Adipose - Subcutaneous	female	0.2876150341600486
GTEX-OIZF-0226	Adipose - Subcutaneous	male	0.3726970706086879
GTEX-OIZG-0826	Adipose - Subcutaneous	male	0.2734809113230907
GTEX-OIZH-0226	Adipose - Subcutaneous	male	0.4680458754408483
GTEX-OIZI-0226	Adipose - Subcutaneous	male	0.233189893921989
GTEX-OOBJ-0226	Adipose - Subcutaneous	male	0.2649618323332555
GTEX-OXRL-0226	Adipose - Subcutaneous	male	0.1172055288960934
GTEX-OXRN-0226	Adipose - Subcutaneous	male	0.1608374465177378
GTEX-OXRO-0226	Adipose - Subcutaneous	female	0.2506829058778654
GTEX-OXRP-0226	Adipose - Subcutaneous	female	0.1648081232157167
GTEX-P44G-2326	Adipose - Subcutaneous	male	0.1599898988010553
GTEX-P44H-0326	Adipose - Subcutaneous	male	0.2338598163832768
GTEX-P4PP-0226	Adipose - Subcutaneous	female	0.1959776807875785
GTEX-P4PQ-0226	Adipose - Subcutaneous	male	0.1357023636394815
GTEX-P4QR-0426	Adipose - Subcutaneous	male	0.2539778949050678
GTEX-P4QS-0226	Adipose - Subcutaneous	male	0.1933382642681211
GTEX-P4QT-0226	Adipose - Subcutaneous	female	0.1516306549815495
GTEX-P78B-0226	Adipose - Subcutaneous	female	0.4449861758076067
GTEX-PLZ4-0226	Adipose - Subcutaneous	female	0.1297461934764575
GTEX-PLZ5-1826	Adipose - Subcutaneous	male	0.1277382472516097
GTEX-PLZ6-1326	Adipose - Subcutaneous	male	0.1692896127179947
GTEX-POYW-0726	Adipose - Subcutaneous	male	0.3573600808885422
GTEX-PSDG-0326	Adipose - Subcutaneous	male	0.2085805208058485
GTEX-PVOW-0226	Adipose - Subcutaneous	male	0.1038659922401804
GTEX-PWN1-0226	Adipose - Subcutaneous	female	0.1993910455547373
GTEX-PWO3-1626	Adipose - Subcutaneous	female	0.1768331498090132
GTEX-PWOO-2226	Adipose - Subcutaneous	female	0.1971659008952783
GTEX-Q2AG-0226	Adipose - Subcutaneous	female	0.2585579513741972
GTEX-Q2AH-1726	Adipose - Subcutaneous	male	0.2559344721209343
GTEX-Q2AI-1426	Adipose - Subcutaneous	male	0.1917063263668683
GTEX-Q734-1826	Adipose - Subcutaneous	female	0.3043575914315385
GTEX-QCQG-1826	Adipose - Subcutaneous	female	0.4174870745210011
GTEX-QDT8-0226	Adipose - Subcutaneous	female	0.0827446023415317
GTEX-QDVJ-1826	Adipose - Subcutaneous	male	0.1420844089571202
GTEX-QDVN-2126	Adipose - Subcutaneous	male	0.2927292519257606
GTEX-QEG4-0326	Adipose - Subcutaneous	male	0.0808469091204155
GTEX-QEL4-0326	Adipose - Subcutaneous	male	0.1787001212819934
GTEX-QLQ7-1526	Adipose - Subcutaneous	male	0.3490827801172104
GTEX-QLQW-1226	Adipose - Subcutaneous	male	0.1805904803340701
GTEX-QMR6-0126	Adipose - Subcutaneous	male	0.2494482756805363
GTEX-QMRM-1726	Adipose - Subcutaneous	male	0.1667941989735574
GTEX-QV31-1326	Adipose - Subcutaneous	male	0.2133886935790035
GTEX-QV44-1825	Adipose - Subcutaneous	male	0.2802071003782921
GTEX-QVJO-0226	Adipose - Subcutaneous	female	0.2005644630145517
GTEX-QVUS-0126	Adipose - Subcutaneous	female	0.1616723750916834
GTEX-QXCU-2426	Adipose - Subcutaneous	male	0.1712375620777083
GTEX-R3RS-0226	Adipose - Subcutaneous	female	0.2577787149136455
GTEX-R45C-0226	Adipose - Subcutaneous	female	0.2474308664849954
GTEX-R53T-1626	Adipose - Subcutaneous	female	0.27552477593334
GTEX-R55C-1626	Adipose - Subcutaneous	male	0.1949672909912154
GTEX-R55D-0326	Adipose - Subcutaneous	male	0.2104355364343222
GTEX-R55F-1426	Adipose - Subcutaneous	male	0.1174124253834264
GTEX-R55G-2426	Adipose - Subcutaneous	female	0.3271029778787935
GTEX-REY6-0326	Adipose - Subcutaneous	male	0.2114874450197394
GTEX-RM2N-1726	Adipose - Subcutaneous	male	0.0790326782872948
GTEX-RN5K-0126	Adipose - Subcutaneous	female	0.2710723003828414
GTEX-RN64-0226	Adipose - Subcutaneous	male	0.2361992605020253
GTEX-RNOR-0226	Adipose - Subcutaneous	female	0.1612775893138567
GTEX-RTLS-0226	Adipose - Subcutaneous	female	0.1579345575221368
GTEX-RU72-1026	Adipose - Subcutaneous	female	0.3365255906015986
GTEX-RUSQ-1626	Adipose - Subcutaneous	male	0.0874186237474042
GTEX-RVPU-2326	Adipose - Subcutaneous	male	0.1395730761254103
GTEX-RVPV-1526	Adipose - Subcutaneous	male	0.2624097276653225
GTEX-RWS6-2226	Adipose - Subcutaneous	female	0.2607716992927466
GTEX-RWSA-0226	Adipose - Subcutaneous	male	0.2806760932066486
GTEX-S32W-2226	Adipose - Subcutaneous	female	0.2243436610586361
GTEX-S33H-1126	Adipose - Subcutaneous	male	0.2242511086962226
GTEX-S341-1626	Adipose - Subcutaneous	female	0.1358212607371816
GTEX-S3LF-0226	Adipose - Subcutaneous	male	0.1921496977496702
GTEX-S3XE-1626	Adipose - Subcutaneous	male	0.274763975378785
GTEX-S4P3-1526	Adipose - Subcutaneous	female	0.3224156193038338
GTEX-S4UY-0226	Adipose - Subcutaneous	female	0.1341210059387911
GTEX-S4Z8-1726	Adipose - Subcutaneous	male	0.2692028515628921
GTEX-S7PM-0226	Adipose - Subcutaneous	male	0.099769177903122
GTEX-S7SE-0226	Adipose - Subcutaneous	male	0.1145243446376872
GTEX-S95S-1326	Adipose - Subcutaneous	male	0.1249454225538654
GTEX-SE5C-1726	Adipose - Subcutaneous	female	0.3025448002135312
GTEX-SIU7-1926	Adipose - Subcutaneous	male	0.1974338039836956
GTEX-SIU8-0226	Adipose - Subcutaneous	male	0.1427093247959496
GTEX-SJXC-0226	Adipose - Subcutaneous	male	0.1779367140319546
GTEX-SN8G-0226	Adipose - Subcutaneous	female	0.2962576824937486
GTEX-SNOS-1426	Adipose - Subcutaneous	male	0.1498647773147073
GTEX-SSA3-0226	Adipose - Subcutaneous	male	0.2843446037593561
GTEX-SUCS-1826	Adipose - Subcutaneous	male	0.3381599501474806
GTEX-T2YK-0626	Adipose - Subcutaneous	male	0.111472045297193
GTEX-T6MN-0226	Adipose - Subcutaneous	male	0.1401749306934374
GTEX-T6MO-1726	Adipose - Subcutaneous	female	0.2138374580769043
GTEX-TKQ1-1126	Adipose - Subcutaneous	male	0.0997356389794726
GTEX-TKQ2-0726	Adipose - Subcutaneous	male	0.2808242731666642
GTEX-TMKS-0226	Adipose - Subcutaneous	male	0.1480196021152267
GTEX-TML8-2026	Adipose - Subcutaneous	female	0.1432264001070307
